DAUID,transit_stop_count
48100380,0
48100382,0
48100383,0
48100384,0
48100388,0
48100389,0
48100390,0
48110083,35
48110084,59
48110085,54
48110086,53
48110087,61
48110088,55
48110089,55
48110090,55
48110091,49
48110092,59
48110093,61
48110094,46
48110095,48
48110096,57
48110097,57
48110098,50
48110099,54
48110100,46
48110101,49
48110102,43
48110103,54
48110104,57
48110105,48
48110106,58
48110107,35
48110108,53
48110109,58
48110110,61
48110111,73
48110112,75
48110113,70
48110114,65
48110115,77
48110116,80
48110117,87
48110118,86
48110119,79
48110120,67
48110121,82
48110122,85
48110123,78
48110124,70
48110125,55
48110126,35
48110127,50
48110130,59
48110131,62
48110132,62
48110133,60
48110134,73
48110135,76
48110136,90
48110137,98
48110139,65
48110140,46
48110141,112
48110142,137
48110144,129
48110145,119
48110146,104
48110148,61
48110149,79
48110150,87
48110151,110
48110152,91
48110153,107
48110154,72
48110155,82
48110156,99
48110157,77
48110158,72
48110159,59
48110160,64
48110161,69
48110163,70
48110164,69
48110165,87
48110166,97
48110167,98
48110169,85
48110170,82
48110171,80
48110172,78
48110173,63
48110174,68
48110176,72
48110177,75
48110178,66
48110179,65
48110180,61
48110181,63
48110182,70
48110183,68
48110184,91
48110185,73
48110186,47
48110187,56
48110188,60
48110189,60
48110190,60
48110191,55
48110192,54
48110193,75
48110194,66
48110195,83
48110196,67
48110197,74
48110198,63
48110199,61
48110200,76
48110201,80
48110202,95
48110203,111
48110205,130
48110206,127
48110207,104
48110208,97
48110209,83
48110210,86
48110211,91
48110212,92
48110213,96
48110214,120
48110215,92
48110216,87
48110217,88
48110218,96
48110219,83
48110220,96
48110221,66
48110222,96
48110223,101
48110224,40
48110225,80
48110226,91
48110227,112
48110228,41
48110229,56
48110230,60
48110231,55
48110232,69
48110233,53
48110234,60
48110235,55
48110236,63
48110237,46
48110238,47
48110239,42
48110240,28
48110241,36
48110242,45
48110243,55
48110244,67
48110245,61
48110246,76
48110247,65
48110248,41
48110249,36
48110250,50
48110251,42
48110252,49
48110253,60
48110254,40
48110255,57
48110256,60
48110257,80
48110258,75
48110259,75
48110260,68
48110261,57
48110262,65
48110263,61
48110264,69
48110265,84
48110266,82
48110267,71
48110268,62
48110269,78
48110270,70
48110271,68
48110272,67
48110273,68
48110274,59
48110277,73
48110280,75
48110281,74
48110284,70
48110286,78
48110287,73
48110288,72
48110289,71
48110290,69
48110291,67
48110292,76
48110293,61
48110294,56
48110295,52
48110296,43
48110297,62
48110298,74
48110299,31
48110300,58
48110301,60
48110302,62
48110303,55
48110304,69
48110305,65
48110306,64
48110307,68
48110308,63
48110309,75
48110310,87
48110311,85
48110314,76
48110315,70
48110316,70
48110317,67
48110318,75
48110319,74
48110320,62
48110321,70
48110322,73
48110323,68
48110324,66
48110325,65
48110326,70
48110327,73
48110328,69
48110329,67
48110330,61
48110331,59
48110332,54
48110333,50
48110334,43
48110335,42
48110336,43
48110337,45
48110338,40
48110339,51
48110340,83
48110341,78
48110342,81
48110343,78
48110344,69
48110345,69
48110346,71
48110347,61
48110348,59
48110349,62
48110350,64
48110351,64
48110352,67
48110353,70
48110354,60
48110355,43
48110356,49
48110357,47
48110358,34
48110359,54
48110360,59
48110361,48
48110362,34
48110363,25
48110364,40
48110365,71
48110366,78
48110367,60
48110368,56
48110369,43
48110370,50
48110371,44
48110372,52
48110373,64
48110374,63
48110375,77
48110376,76
48110377,86
48110378,74
48110379,59
48110380,59
48110381,36
48110382,34
48110383,39
48110384,55
48110385,46
48110386,33
48110387,58
48110388,33
48110389,49
48110390,38
48110391,60
48110392,63
48110393,59
48110394,61
48110395,32
48110396,36
48110397,38
48110398,46
48110399,52
48110400,58
48110401,75
48110402,63
48110403,70
48110404,77
48110405,73
48110406,74
48110408,44
48110410,38
48110412,70
48110415,53
48110416,54
48110417,62
48110418,40
48110419,44
48110420,36
48110421,45
48110422,37
48110423,55
48110424,44
48110425,32
48110426,23
48110438,26
48110439,53
48110441,29
48110442,55
48110443,59
48110444,50
48110445,52
48110446,51
48110447,59
48110448,66
48110449,71
48110451,38
48110633,35
48110634,43
48110635,53
48110636,46
48110637,65
48110638,59
48110639,70
48110640,95
48110641,91
48110642,66
48110643,87
48110644,95
48110645,93
48110646,99
48110647,100
48110648,95
48110649,80
48110650,75
48110651,57
48110652,63
48110653,51
48110654,39
48110655,43
48110657,40
48110658,27
48110659,30
48110660,38
48110661,47
48110663,65
48110664,62
48110666,60
48110667,64
48110668,71
48110669,68
48110674,76
48110675,74
48110676,74
48110677,76
48110679,64
48110681,63
48110682,52
48110683,46
48110684,42
48110685,74
48110687,76
48110688,69
48110689,73
48110692,44
48110693,40
48110694,52
48110695,37
48110698,48
48110699,50
48110700,31
48110701,44
48110702,43
48110703,59
48110705,65
48110706,70
48110707,67
48110708,73
48110709,72
48110711,81
48110712,96
48110713,92
48110714,101
48110715,107
48110716,92
48110717,76
48110718,73
48110719,60
48110720,47
48110721,55
48110722,54
48110726,67
48110727,59
48110728,58
48110729,56
48110730,57
48110731,56
48110732,42
48110733,56
48110735,58
48110736,58
48110737,56
48110738,53
48110742,34
48110743,46
48110744,57
48110745,63
48110746,70
48110747,88
48110748,83
48110749,89
48110750,83
48110751,98
48110752,80
48110753,66
48110754,64
48110755,70
48110756,70
48110757,70
48110758,68
48110759,70
48110760,71
48110765,67
48110767,48
48110768,49
48110769,31
48110770,32
48110771,45
48110772,37
48110773,33
48110774,27
48110775,26
48110776,37
48110777,43
48110778,59
48110779,54
48110780,26
48110785,53
48110786,56
48110787,71
48110788,75
48110789,69
48110790,64
48110791,17
48110792,23
48110793,37
48110794,24
48110795,44
48110796,53
48110797,60
48110798,47
48110799,62
48110800,63
48110801,55
48110802,47
48110803,29
48110804,49
48110805,42
48110806,32
48110807,18
48110808,25
48110809,24
48110810,32
48110811,38
48110812,44
48110813,47
48110814,50
48110815,60
48110818,52
48110819,55
48110820,44
48110821,65
48110822,68
48110823,78
48110824,72
48110825,86
48110826,72
48110827,66
48110828,82
48110829,52
48110830,63
48110831,70
48110832,70
48110833,69
48110834,78
48110835,66
48110836,54
48110837,60
48110838,54
48110839,52
48110840,48
48110841,48
48110842,42
48110843,40
48110844,40
48110845,45
48110846,38
48110847,53
48110848,55
48110849,76
48110850,80
48110851,69
48110852,57
48110853,54
48110854,52
48110855,51
48110856,52
48110857,47
48110858,56
48110859,61
48110860,67
48110861,66
48110862,65
48110866,67
48110867,67
48110868,73
48110869,74
48110870,73
48110871,69
48110872,71
48110873,67
48110874,82
48110875,72
48110876,70
48110877,67
48110878,65
48110879,58
48110880,57
48110881,67
48110882,64
48110883,61
48110884,56
48110885,69
48110886,63
48110887,54
48110889,51
48110890,54
48110891,60
48110892,46
48110893,45
48110894,22
48110895,23
48110896,20
48110897,25
48110898,33
48110899,19
48110900,44
48110901,49
48110902,51
48110903,52
48110904,57
48110905,60
48110906,53
48110907,62
48110908,55
48110909,54
48110910,55
48110911,59
48110912,74
48110913,73
48110921,48
48110923,47
48110924,43
48110929,59
48110930,57
48110931,66
48110932,100
48110933,92
48110934,73
48110935,80
48110936,81
48110937,78
48110943,84
48110944,56
48110945,51
48110946,58
48110947,59
48110948,57
48110949,38
48110950,29
48110951,75
48110952,48
48110953,74
48110954,76
48110955,66
48110956,89
48110957,107
48110958,98
48110960,71
48110961,74
48110962,39
48110965,66
48110966,27
48110967,35
48110968,32
48110971,41
48110974,71
48110975,64
48110977,65
48110978,78
48110979,82
48110980,66
48110981,49
48110982,52
48110983,39
48110984,47
48110985,28
48110986,33
48110987,35
48110989,30
48110991,32
48110992,30
48110993,31
48110994,27
48110995,32
48110996,6
48110997,29
48110998,46
48110999,40
48111000,26
48111001,51
48111002,65
48111003,59
48111006,75
48111007,64
48111008,48
48111009,46
48111010,66
48111013,48
48111014,58
48111016,53
48111017,52
48111021,48
48111022,41
48111023,33
48111024,26
48111025,18
48111026,19
48111027,37
48111028,51
48111029,57
48111030,59
48111035,62
48111036,70
48111037,68
48111038,67
48111039,66
48111041,57
48111042,56
48111043,32
48111045,22
48111046,37
48111047,48
48111048,36
48111049,42
48111050,19
48111051,24
48111052,26
48111053,30
48111054,22
48111055,26
48111056,30
48111057,42
48111058,44
48111059,38
48111060,34
48111061,44
48111062,56
48111063,54
48111064,48
48111065,45
48111066,51
48111067,45
48111068,42
48111069,40
48111070,49
48111071,39
48111072,57
48111073,79
48111074,73
48111075,65
48111076,64
48111077,53
48111078,51
48111079,51
48111080,53
48111081,50
48111082,56
48111083,48
48111084,39
48111086,57
48111087,56
48111088,71
48111089,79
48111090,79
48111091,93
48111092,84
48111093,80
48111094,84
48111095,84
48111096,92
48111097,95
48111098,81
48111099,85
48111100,69
48111101,68
48111102,83
48111103,64
48111104,55
48111106,65
48111107,65
48111108,70
48111109,70
48111110,73
48111111,61
48111113,81
48111114,82
48111115,85
48111116,65
48111117,50
48111119,63
48111124,43
48111125,49
48111126,48
48111127,47
48111128,49
48111129,69
48111130,48
48111131,54
48111132,62
48111133,62
48111134,62
48111135,55
48111136,66
48111137,67
48111138,70
48111139,72
48111140,76
48111141,81
48111142,84
48111143,74
48111144,79
48111145,84
48111147,79
48111148,88
48111149,70
48111150,70
48111152,67
48111153,59
48111154,69
48111155,83
48111156,86
48111157,65
48111158,60
48111159,47
48111160,43
48111161,56
48111162,17
48111163,32
48111164,29
48111165,42
48111167,69
48111168,63
48111169,68
48111171,63
48111172,75
48111173,61
48111174,54
48111176,56
48111180,86
48111181,77
48111182,76
48111183,70
48111184,70
48111185,69
48111187,69
48111188,50
48111189,61
48111190,49
48111192,41
48111193,35
48111194,49
48111195,35
48111202,19
48111203,10
48111205,19
48111206,40
48111207,68
48111208,40
48111209,54
48111210,52
48111244,40
48111247,75
48111248,58
48111249,77
48111250,52
48111251,81
48111260,70
48111261,43
48111262,28
48111263,21
48111265,32
48111266,58
48111268,54
48111269,56
48111270,58
48111271,78
48111272,62
48111273,70
48111275,57
48111276,48
48111277,48
48111278,39
48111279,30
48111280,50
48111281,41
48111282,35
48111283,26
48111284,34
48111285,25
48111286,49
48111287,57
48111288,51
48111294,41
48111295,58
48111296,53
48111297,45
48111298,36
48111299,32
48111300,29
48111301,36
48111302,39
48111303,50
48111304,53
48111305,52
48111306,61
48111307,63
48111308,64
48111309,64
48111310,51
48111311,45
48111312,35
48111313,40
48111314,47
48111315,60
48111316,64
48111317,54
48111318,41
48111319,56
48111320,56
48111321,48
48111322,42
48111323,50
48111324,45
48111325,30
48111326,16
48111327,24
48111328,14
48111329,35
48111330,41
48111331,40
48111332,52
48111333,57
48111334,20
48111335,21
48111336,17
48111371,55
48111372,73
48111373,61
48111433,67
48111434,66
48111435,77
48111436,79
48111438,56
48111442,74
48111443,70
48111444,73
48111445,81
48111446,90
48111447,84
48111448,77
48111449,76
48111451,65
48111452,85
48111453,88
48111454,80
48111455,97
48111456,89
48111457,84
48111458,86
48111459,74
48111460,82
48111461,73
48111462,69
48111463,77
48111464,81
48111465,80
48111466,82
48111467,78
48111468,76
48111469,93
48111471,79
48111475,10
48111476,32
48111477,55
48111478,65
48111479,56
48111480,67
48111495,71
48111496,82
48111497,51
48111499,53
48111500,51
48111501,62
48111502,32
48111503,104
48111504,32
48111505,51
48111506,41
48111507,33
48111508,69
48111509,61
48111510,74
48111511,74
48111512,73
48111513,76
48111514,73
48111515,63
48111516,62
48111517,76
48111518,85
48111519,97
48111520,104
48111521,29
48111522,25
48111523,69
48111524,65
48111525,56
48111526,57
48111527,64
48111528,73
48111529,60
48111530,78
48111531,53
48111532,54
48111533,88
48111534,84
48111536,54
48111537,70
48111538,39
48111539,57
48111540,15
48111541,29
48111543,80
48111544,77
48111545,75
48111546,79
48111547,0
48111548,0
48111549,0
48111550,0
48111551,0
48111552,0
48111553,0
48111554,0
48111555,0
48111556,0
48111557,0
48111558,0
48111559,0
48111560,0
48111561,0
48111562,0
48111563,0
48111564,0
48111565,0
48111566,7
48111567,4
48111568,1
48111569,3
48111570,2
48111571,8
48111572,8
48111573,5
48111574,3
48111575,5
48111576,3
48111577,3
48111578,7
48111579,7
48111580,7
48111581,0
48111582,0
48111583,0
48111585,6
48111586,8
48111587,11
48111588,38
48111589,60
48111590,66
48111591,57
48111592,53
48111593,71
48111594,74
48111595,82
48111597,82
48111598,76
48111599,61
48111601,33
48111602,30
48111603,35
48111604,35
48111605,37
48111606,40
48111607,43
48111608,44
48111609,41
48111610,39
48111611,40
48111612,37
48111613,36
48111614,30
48111615,25
48111616,14
48111617,16
48111618,31
48111619,22
48111620,30
48111621,35
48111622,22
48111624,30
48111625,22
48111626,30
48111627,29
48111628,20
48111629,26
48111630,25
48111631,28
48111632,28
48111633,31
48111634,36
48111635,39
48111636,35
48111637,35
48111638,29
48111639,27
48111640,19
48111641,19
48111642,18
48111643,23
48111644,18
48111645,17
48111646,30
48111647,21
48111648,11
48111649,0
48111650,7
48111651,0
48111652,0
48111653,0
48111654,0
48111655,0
48111656,18
48111657,26
48111658,18
48111659,19
48111660,15
48111661,18
48111662,16
48111663,0
48111664,0
48111665,0
48111666,0
48111667,0
48111668,0
48111669,0
48111670,0
48111671,0
48111672,0
48111673,0
48111674,0
48111675,0
48111676,0
48111677,0
48111678,0
48111679,0
48111680,0
48111681,0
48111682,0
48111683,0
48111684,0
48111685,0
48111686,0
48111687,0
48111688,0
48111689,0
48111690,0
48111691,0
48111692,0
48111693,0
48111694,0
48111695,0
48111696,0
48111697,0
48111698,0
48111699,0
48111700,0
48111701,0
48111702,0
48111703,0
48111704,0
48111705,0
48111708,0
48111709,0
48111710,0
48111711,0
48111712,0
48111713,0
48111714,0
48111715,0
48111716,0
48111717,0
48111718,0
48111719,0
48111720,0
48111721,0
48111722,0
48111723,0
48111724,0
48111725,0
48111726,0
48111727,0
48111728,0
48111729,0
48111730,0
48111731,0
48111732,0
48111734,0
48111735,0
48111740,0
48111741,0
48111742,0
48111743,0
48111744,0
48111745,0
48111746,0
48111747,0
48111748,0
48111749,0
48111750,0
48111751,0
48111752,0
48111753,0
48111754,0
48111755,0
48111756,0
48111757,0
48111758,0
48111759,0
48111760,0
48111761,0
48111762,0
48111763,0
48111764,0
48111765,0
48111766,0
48111767,0
48111768,0
48111769,0
48111770,0
48111771,0
48111772,0
48111773,0
48111774,0
48111775,0
48111776,0
48111777,0
48111778,0
48111779,0
48111780,0
48111781,0
48111782,0
48111783,0
48111784,0
48111785,0
48111786,0
48111787,0
48111788,0
48111789,0
48111790,0
48111791,0
48111792,0
48111793,0
48111794,0
48111795,0
48111796,0
48111797,0
48111798,0
48111799,0
48111802,0
48111803,0
48111804,0
48111805,0
48111806,0
48111807,0
48111808,0
48111809,0
48111810,0
48111811,0
48111812,0
48111813,0
48111814,0
48111815,0
48111816,0
48111817,0
48111818,0
48111819,0
48111820,0
48111821,0
48111822,0
48111823,0
48111825,0
48111826,0
48111827,0
48111828,0
48111829,0
48111830,0
48111831,0
48111833,0
48111835,0
48111836,0
48111837,0
48111838,0
48111839,0
48111840,0
48111841,0
48111842,0
48111843,0
48111844,0
48111845,0
48111846,0
48111847,0
48111848,0
48111849,0
48111850,0
48111851,0
48111854,0
48111855,0
48111856,0
48111857,3
48111858,3
48111859,9
48111860,10
48111861,10
48111862,11
48111863,6
48111865,5
48111868,6
48111869,6
48111870,6
48111871,3
48111872,4
48111873,7
48111874,10
48111875,9
48111876,11
48111877,5
48111878,5
48111880,6
48111882,14
48111883,12
48111884,12
48111886,0
48111889,34
48111890,38
48111891,49
48111892,51
48111893,56
48111894,52
48111895,45
48111897,42
48111898,29
48111899,35
48111900,43
48111901,37
48111902,29
48111903,26
48111904,18
48111908,40
48111909,54
48111910,54
48111911,51
48111913,44
48111914,49
48111915,51
48111916,60
48111917,55
48111918,42
48111919,26
48111920,61
48111921,48
48111922,68
48111923,62
48111924,68
48111925,53
48111926,51
48111927,50
48111928,62
48111929,61
48111930,52
48111931,69
48111932,41
48111933,50
48111934,57
48111935,52
48111936,54
48111937,54
48111938,59
48111939,43
48111940,62
48111941,57
48111942,53
48111943,44
48111944,50
48111945,49
48111946,57
48111947,49
48111948,47
48111949,44
48111950,49
48111951,27
48111952,28
48111953,35
48111954,45
48111955,36
48111956,25
48111957,28
48111958,38
48111959,12
48111960,37
48111961,40
48111962,38
48111963,30
48111964,50
48111965,56
48111966,44
48111967,42
48111968,38
48111970,26
48111972,48
48111974,47
48111975,38
48111976,44
48111977,57
48111978,61
48111979,69
48111980,2
48111981,0
48111982,0
48111984,0
48111985,0
48111986,9
48111987,10
48111988,0
48111989,15
48111990,0
48111991,0
48111992,0
48111993,0
48111994,0
48111995,0
48111996,0
48111997,0
48111998,0
48111999,0
48112000,0
48112001,0
48112002,0
48112003,0
48112004,0
48112005,0
48112006,0
48112007,0
48112008,0
48112009,0
48112010,0
48112011,0
48112012,0
48112013,0
48112014,0
48112015,0
48112016,0
48112017,0
48112018,0
48112019,0
48112020,0
48112022,0
48112023,0
48112024,0
48112025,0
48112026,0
48112028,0
48112029,0
48112030,0
48112031,0
48112032,0
48112033,0
48112034,0
48112037,0
48112038,0
48112039,0
48112040,0
48112042,0
48112043,0
48112048,0
48112049,0
48112050,0
48112051,0
48112052,0
48112053,0
48112054,0
48112055,0
48112056,0
48112057,0
48112058,0
48112059,0
48112060,0
48112061,0
48112062,0
48112063,0
48112064,0
48112065,0
48112066,0
48112067,0
48112068,0
48112069,0
48112070,0
48112071,0
48112072,0
48112073,0
48112074,0
48112075,0
48112076,0
48112077,0
48112078,0
48112079,0
48112080,0
48112081,0
48112082,0
48112083,0
48112084,0
48112085,0
48112086,0
48112087,0
48112088,0
48112090,15
48112092,28
48112093,28
48112094,22
48112095,20
48112096,20
48112097,17
48112099,25
48112100,30
48112101,26
48112102,31
48112103,33
48112104,38
48112105,39
48112106,30
48112107,31
48112108,67
48112109,75
48112110,71
48112111,66
48112112,53
48112113,58
48112114,61
48112115,40
48112116,64
48112117,56
48112118,66
48112119,71
48112120,60
48112121,77
48112122,71
48112123,78
48112124,76
48112125,74
48112126,75
48112127,77
48112128,92
48112129,68
48112130,74
48112131,63
48112132,52
48112133,74
48112134,61
48112135,70
48112136,72
48112137,66
48112138,75
48112139,0
48112140,0
48112141,0
48112142,56
48112143,63
48112144,57
48112145,67
48112146,64
48112147,59
48112148,57
48112149,55
48112150,55
48112151,56
48112152,63
48112153,45
48112154,47
48112155,46
48112156,62
48112157,62
48112158,67
48112159,62
48112160,51
48112161,57
48112162,70
48112163,79
48112164,34
48112165,65
48112166,31
48112167,72
48112168,51
48112169,50
48112170,38
48112171,28
48112172,22
48112175,35
48112176,13
48112178,21
48112180,0
48112182,11
48112183,8
48112184,0
48112185,5
48112186,2
48112196,0
48112197,10
48112199,38
48112200,0
48112201,41
48112202,25
48112203,0
48112204,17
48112205,39
48112206,37
48112207,32
48112208,37
48112209,63
48112210,78
48112211,69
48112212,36
48112213,67
48112214,67
48112215,65
48112216,62
48112217,57
48112218,29
48112221,22
48112224,62
48112225,32
48112226,18
48112227,43
48112228,65
48112231,10
48112232,15
48112233,15
48112234,14
48112235,56
48112236,49
48112237,79
48112238,83
48112239,74
48112240,75
48112241,56
48112242,49
48112243,40
48112244,36
48112246,64
48112247,45
48112248,39
48112249,85
48112250,81
48112252,83
48112253,78
48112254,54
48112255,63
48112256,0
48112257,0
48112258,0
48112259,0
48112260,0
48112261,0
48112262,0
48112263,77
48112264,77
48112265,55
48112266,84
48112267,79
48112268,71
48112269,21
48112270,43
48112271,56
48112272,19
48112273,89
48112274,83
48112275,0
48112276,0
48112277,0
48112280,94
48112281,91
48112282,96
48112283,93
48112284,58
48112285,32
48112286,55
48112287,73
48112288,139
48112289,152
48112290,140
48112291,131
48112292,110
48112293,123
48112294,146
48112295,131
48112296,0
48112297,0
48112298,0
48112299,0
48112300,0
48112302,0
48112303,0
48112304,25
48112305,19
48112306,31
48112307,43
48112308,22
48112309,50
48112310,70
48112311,58
48112312,23
48112313,53
48112314,64
48112315,52
48112316,121
48112317,110
48112318,93
48112319,33
48112320,47
48112321,91
48112322,104
48112323,95
48112324,73
48112325,78
48112326,72
48112327,93
48112328,61
48112329,79
48112330,68
48112331,51
48112332,46
48112333,126
48112334,44
48112335,36
48112338,39
48112339,22
48112340,18
48112341,22
48112342,12
48112343,10
48112344,0
48112345,0
48112350,0
48112352,0
48112354,0
48112357,0
48112358,0
48112359,0
48112360,0
48112362,0
48112367,0
48112369,0
48112371,0
48112372,0
48112373,0
48112374,0
48112375,0
48112376,0
48112377,78
48112378,43
48112379,31
48112380,25
48112382,8
48112383,9
48112384,2
48112385,32
48112386,53
48112387,57
48112388,56
48112389,45
48112390,50
48112392,39
48112393,41
48112394,15
48112395,45
48112396,41
48112397,53
48112398,38
48112399,50
48112400,58
48112401,60
48112402,52
48112403,57
48112404,40
48112405,75
48112406,80
48112407,85
48112408,70
48112409,55
48112410,107
48112411,85
48112412,67
48112413,41
48112414,50
48112415,60
48112416,70
48112417,87
48112419,0
48112420,0
48112421,28
48112422,31
48112423,23
48112424,56
48112425,54
48112426,0
48112428,0
48120140,0
48120141,0
48120142,0
48120143,0
48120144,0
48120145,0
48120146,0
48120147,0
48120148,0
48120149,0
48120150,0
48120151,0
48120153,0
48120154,0
48120155,0
48120156,0
48120157,0
48120158,0
48120159,0
48120160,0
48120161,0
48120162,0
48120163,0
48120164,0
48120165,0
48120166,0
48120167,0
48120168,0
48120169,0
48120170,0
48120171,0
48120172,0
48120173,0
48120174,0
48120175,0
48120176,0
48120177,0
48120178,0
48120179,0
48120180,0
48120181,0
48120182,0
48120183,0
48120184,0
48120185,0
48120186,0
48120187,0
48120188,0
48120189,0
48120190,0
48120191,0
48120192,0
48120193,0
48120194,0
48120195,0
48120196,0
48120197,0
48120198,0
48120199,0
48120200,0
48120201,0
48120202,0
48120203,0
48120204,0
48120205,0
48120206,0
48120207,0
48120208,0
48120209,0
48120210,0
48120211,0
48120212,0
48120213,0
48120214,0
48120215,0
48120216,0
48120217,0
48120219,0
48120220,0
48120221,0
48120222,0
48120223,0
48120224,0
48120225,0
48120226,0
48120227,0
48120228,0
48120230,0
48120231,0
48120232,0
48120233,0
48120234,0
48120235,0
48120236,0
48120237,0
48120238,0
48120239,0
48120240,0
48120241,0
48120242,0
48120243,0
48120244,0
48120245,0
48120246,0
48120247,0
48120248,0
48120249,0
48120250,0
48120251,0
48120252,0
48120253,0
48120254,0
48120255,0
48120256,0
48120257,0
48120258,0
48120259,0
48120260,0
48120261,0
48120263,0
48120264,0
48120268,0
48120270,0
48130178,0
48130180,0
48130181,0
48130183,0
48130186,0
48130187,0
48130188,0
48130189,0
48130190,0
48130191,0
48130192,0
48130193,0
48130194,0
48130195,0
48130196,0
48130197,0
48130198,0
48130199,0
48130200,0
48130201,0
48130202,0
48130203,0
48130204,0
48130205,0
48130206,0
48130207,0
48130208,0
48130209,0
48130210,0
48130211,0
48130212,0
48130213,0
48130214,0
48130215,0
48130216,0
48130217,0
48130218,0
48130219,0
48130220,0
48130221,0
48130222,0
48130223,0
48130224,0
48130225,0
48130226,0
48130227,0
48130228,0
48130229,0
48130230,0
48130231,0
48130232,0
48130233,0
48130234,0
48130235,0
48130236,0
48130237,0
48130238,0
48130239,0
48130240,0
48130241,0
48130242,0
48130243,0
48130244,0
48130245,0
48130246,0
48130247,0
48130248,0
48130249,0
48130250,0
48130251,0
48130252,0
48130253,0
48130254,0
48130255,0
48130256,0
48130257,0
48130258,0
48130259,0
48130260,0
48130261,0
48130262,0
48130263,0
48130264,0
48130265,0
48130266,0
48130267,0
48130268,0
48130269,0
48130270,0
48130271,0
48130272,0
48130273,0
48130274,0
48130275,0
48130276,0
48130277,0
48130278,0
48130279,0
48130280,0
48130281,0
48130282,0
48130283,0
48130284,0
48130285,0
48130286,0
48130287,0
48130288,0
48130289,0
48130290,0
48130291,0
48130292,0
48130293,0
48130294,0
48130295,0
48130296,0
48130297,0
48130298,0
48130299,0
48130300,0
48130301,0
48130302,0
48130303,0
48130304,0
48130305,0
48130306,0
48130307,0
48130308,0
48130309,0
48130310,0
48130311,0
48130312,0
48130313,0
48130314,0
48130315,0
48130316,0
48130317,0
48130318,0
48130319,0
48130320,0
48130321,0
48130322,0
48130323,0
48130324,0
48130327,0
48130330,0
48130331,0
48140055,0
48140056,0
48140058,0
48140059,0
48140060,0
48140061,0
48140062,0
48140063,0
48140064,0
48140067,0
48140068,0
48140070,0
48140071,0
48140073,0
48140075,0
48140076,0
48140077,0
48140078,0
48140079,0
48140080,0
48140081,0
48140082,0
48140083,0
48140084,0
48140085,0
48140086,0
48140087,0
48140088,0
48140089,0
48140090,0
48140091,0
48140092,0
48140093,0
48140094,0
48140095,0
48140096,0
48140097,0
48140098,0
48140099,0
48140100,0
48140101,0
48140102,0
48140103,0
48140104,0
48140105,0
48142190,0
48142191,0
48142192,0
48142193,0
48142194,0
48142195,0
48142196,0
48150079,0
48150080,0
48150081,0
48150082,0
48150083,0
48150084,0
48150085,0
48150086,0
48150087,0
48150088,0
48150089,0
48150090,0
48150091,0
48150092,0
48150093,0
48150094,0
48150095,0
48150096,0
48150097,0
48150098,0
48150099,0
48150100,0
48150101,0
48150102,0
48150103,0
48150104,0
48150105,0
48150106,0
48150107,0
48150108,0
48150109,0
48150110,0
48150111,0
48150112,0
48150113,0
48150114,0
48150115,0
48150116,0
48150117,0
48150118,0
48150119,0
48150120,0
48150121,0
48150122,0
48150123,0
48150124,0
48150125,0
48150126,0
48150127,0
48150129,0
48150130,0
48150131,0
48150132,0
48150133,0
48150134,0
48150135,0
48150136,0
48150137,0
48150138,0
48150139,0
48150140,0
48150141,0
48150142,0
48150143,0
48150144,0
48150145,0
48150146,0
48150147,0
48150148,0
48150149,0
48150150,0
48150151,0
48160085,0
48160087,0
48160088,0
48160089,0
48160090,0
48160091,0
48160092,0
48160094,0
48160095,0
48160096,0
48160097,0
48160098,0
48160099,0
48160100,0
48160101,0
48160102,0
48160106,0
48160109,0
48160110,0
48160111,0
48160112,0
48160114,0
48160115,0
48160116,0
48160117,0
48160118,0
48160119,0
48160120,0
48160124,0
48160125,0
48160126,0
48160127,0
48160128,0
48160129,0
48160131,0
48160132,0
48160133,0
48160134,0
48160135,0
48160136,0
48160139,0
48160140,0
48160141,0
48160142,0
48160144,0
48160145,0
48160146,0
48160148,0
48160149,0
48160151,0
48160152,0
48160153,0
48160154,0
48160156,0
48160158,0
48160159,0
48160160,0
48160161,0
48160162,0
48160163,0
48160164,0
48160165,0
48160166,0
48160168,0
48160169,0
48160170,0
48160171,0
48160173,0
48160174,0
48160175,0
48160176,0
48160177,0
48160178,0
48160180,0
48160181,0
48160182,0
48160183,0
48160184,0
48160185,0
48160187,0
48160188,0
48160192,0
48160193,0
48160196,0
48160198,0
48160199,0
48160201,0
48160203,0
48160204,0
48160206,0
48160207,0
48160208,0
48160209,0
48160210,0
48160211,0
48160212,0
48160213,0
48160215,0
48160217,0
48160218,0
48160219,0
48160221,0
48160222,0
48160227,0
48160228,0
48160229,0
48160230,0
48160231,0
48160232,0
48160233,0
48160234,0
48160235,0
48160236,0
48160237,0
48160238,0
48160239,0
48160240,0
48160241,0
48160243,0
48160244,0
48160245,0
48160246,0
48160248,0
48160249,0
48160250,0
48160251,0
48160252,0
48160253,0
48160254,0
48160255,0
48160256,0
48160257,0
48160258,0
48160259,0
48160260,0
48170203,0
48170204,0
48170205,0
48170206,0
48170207,0
48170208,0
48170209,0
48170210,0
48170211,0
48170212,0
48170213,0
48170214,0
48170215,0
48170216,0
48170217,0
48170218,0
48170219,0
48170220,0
48170221,0
48170222,0
48170223,0
48170224,0
48170225,0
48170226,0
48170227,0
48170228,0
48170229,0
48170230,0
48170231,0
48170232,0
48170233,0
48170234,0
48170235,0
48170236,0
48170237,0
