DAUID,pop_density_1km,dwel_density_1km,pop_in_buffer,dwel_in_buffer
35260610,1057.679672,428.8902166,3322.798688,1347.398354
35260611,155.2234843,57.21695879,487.6489579,179.7523774
35260612,366.6286669,123.5215967,1151.797927,388.0545408
35260613,610.3203919,240.8637369,1917.37806,756.6957464
35260614,482.2824376,197.5553382,1515.134963,620.6383991
35260616,59.48250869,21.82963161,186.8698123,68.57981031
35260617,2577.783152,839.4400524,8098.344612,2637.178702
35260618,2211.062489,762.8787765,6946.257672,2396.65436
35260619,1792.811929,592.853406,5632.284785,1862.503905
35260620,1540.183806,527.1085903,4838.630129,1655.960475
35260621,1165.104072,497.5048346,3660.282393,1562.957534
35260622,1412.540946,639.3528933,4437.628258,2008.586353
35260623,1425.542717,630.445776,4478.474527,1980.603818
35260624,1318.685829,545.5574611,4142.773712,1713.919312
35260625,1315.07179,551.4509235,4131.419873,1732.43417
35260626,1296.433246,552.3186996,4072.865163,1735.160369
35260627,1858.893939,698.1542965,5839.887544,2193.316409
35260628,1899.544522,732.553738,5967.595115,2301.385442
35260629,1819.421265,717.5958924,5715.880481,2254.393984
35260630,1720.249025,653.2755998,5404.321698,2052.325825
35260631,1564.344849,599.9608897,4914.534285,1884.832724
35260632,1681.385067,666.1168233,5282.226973,2092.667719
35260633,1566.719935,618.7044756,4921.995838,1943.717435
35260634,1174.884377,470.656504,3691.008129,1478.611015
35260635,1962.601203,730.3458331,6165.693522,2294.449104
35260636,1736.14961,633.5092038,5454.27486,1990.22786
35260637,1650.035855,601.0385893,5183.740521,1888.218417
35260638,1725.943498,620.4221328,5422.211415,1949.113614
35260639,1766.061733,786.0627083,5548.246566,2469.48883
35260640,2081.504997,948.2092403,6539.240808,2978.887183
35260641,2241.762894,1011.244948,7042.705839,3176.9197
35260645,2927.018364,1414.21387,9195.49939,4442.883906
35260646,2617.685913,1187.113501,8223.702834,3729.427055
35260647,2651.114023,1177.764729,8328.720338,3700.057021
35260648,2612.532308,1158.253183,8207.512305,3638.759689
35260649,2890.966826,1221.951924,9082.240142,3838.875188
35260650,2800.513359,1161.798955,8798.072193,3649.899061
35260651,2691.664706,1124.223747,8456.114066,3531.853064
35260652,2286.001663,924.5359201,7181.68603,2904.515255
35260653,1459.049863,558.7564516,4583.740332,1755.385164
35260654,2493.044901,1079.37124,7832.131547,3390.94476
35260655,1469.376248,560.7910799,4616.181628,1761.777137
35260656,1986.15335,771.8543997,6239.684774,2424.852112
35260657,2415.827893,1014.361246,7589.54716,3186.709837
35260658,2479.778228,1076.0249,7790.453064,3380.431922
35260659,2183.774515,904.3316137,6860.529974,2841.041554
35260660,1162.351134,469.7413811,3651.633785,1475.736072
35260661,1764.833477,740.2165839,5544.387888,2325.458982
35260665,547.9194599,257.173834,1721.33975,807.9354275
35260666,850.4754128,427.6154896,2671.847309,1343.393681
35260667,1207.787264,626.8973051,3794.375597,1969.455968
35260668,1021.350555,537.7208601,3208.6674,1689.299904
35260669,785.6541083,422.2112519,2468.205175,1326.415767
35260670,1131.71596,556.9127108,3555.390546,1749.592881
35260671,805.0133446,383.2023982,2529.024009,1203.865839
35260675,59.06967171,28.14829502,185.5728467,88.43047684
35260676,524.7665454,241.7657434,1648.602724,759.5294833
35260677,602.3049577,279.3933701,1892.19683,877.7401589
35260678,678.9573229,317.8507775,2133.007338,998.5576676
35260679,773.0909849,372.3379923,2428.736959,1169.734301
35260680,1013.913432,553.4191979,3185.302989,1738.617686
35260681,980.8197471,675.213087,3081.336112,2121.244474
35260682,763.9773916,562.5751402,2400.105761,1767.381927
35260683,135.1920427,171.0288888,424.718328,537.3031006
35260684,627.0346507,519.7756799,1969.887452,1632.923457
35260685,883.5020148,607.0443648,2775.603439,1907.086117
35260686,598.1234038,294.1443482,1879.060091,924.0817234
35260687,610.4133666,288.920343,1917.670148,907.6700272
35260688,493.6959653,225.2169708,1550.991618,707.5399811
35260689,209.1910829,99.71847525,657.1931694,313.2748293
35260690,213.4977976,95.69878656,670.7231123,300.6466048
35260695,241.709776,93.5059037,759.3536567,293.7574601
35260696,24.26937907,12.18243828,76.244503,38.27225859
35260697,84.54245401,38.72052783,265.5979524,121.6441258
35260698,500.686404,197.797206,1572.952729,621.3982492
35260701,858.6606049,339.7315862,2697.561848,1067.298255
35260702,820.9697698,364.1254458,2579.152598,1143.933825
35260704,505.5344816,248.2963802,1588.183413,780.046084
35260706,718.7527394,308.8168335,2258.028326,970.1766953
35260707,741.0165838,322.3359272,2327.972256,1012.648181
35260708,933.4222353,378.5921749,2932.432437,1189.382395
35260709,692.3915498,277.254002,2175.212206,871.019136
35260710,743.6498506,290.5680601,2336.244907,912.846483
35260711,84.79654018,38.92248936,266.3961877,122.2786066
35260712,1156.436377,514.4761226,3633.052027,1616.274407
35260713,1334.391414,616.3360937,4192.114264,1936.276944
35260714,1178.355096,527.9048736,3701.911713,1658.462073
35260715,1157.754895,567.3536387,3637.194274,1782.394023
35260716,840.0798831,415.0191253,2639.188789,1303.821035
35260717,887.6416064,400.5386236,2788.60835,1258.329197
35260718,1014.194404,491.8094821,3186.18569,1545.065056
35260719,987.0667593,476.7904931,3100.96168,1497.88151
35260720,822.3154424,377.7686962,2583.380153,1186.795361
35260721,878.5967832,404.794008,2760.1932,1271.697882
35260722,807.7863617,373.0587244,2537.735699,1171.998548
35260723,756.8424145,345.7478731,2377.690569,1086.198978
35260724,315.3701051,132.7560594,990.7644055,417.065461
35260728,2189.469068,984.2496104,6878.41994,3092.111345
35260729,2163.116217,936.7848788,6795.630018,2942.996493
35260730,2284.430687,957.7061497,7176.750664,3008.722604
35260731,1635.552967,789.1125207,5138.241187,2479.070098
35260732,1266.265254,598.3027486,3978.089618,1879.62352
35260734,1972.929181,697.0340913,6198.139821,2189.797181
35260736,1158.382661,491.0744071,3639.166457,1542.75575
35260737,2658.800207,1133.706259,8352.867196,3561.643254
35260738,2278.085313,967.2239485,7156.816085,3038.623651
35260739,1140.372569,658.8861095,3582.586086,2069.951761
35260740,2557.259824,1259.072718,8033.868677,3955.493602
35260741,1629.15224,640.8596893,5118.13271,2013.320092
35260742,702.3360105,268.6837283,2206.453651,844.0948269
35260743,2143.931773,992.8154747,6735.360307,3119.021802
35260744,1189.713839,496.4413681,3737.596258,1559.616555
35260746,2370.334049,927.9416181,7446.624035,2915.214571
35260747,2518.52549,1023.720572,7912.181178,3216.113028
35260748,1057.541191,389.2699032,3322.363638,1222.927468
35260749,722.5299562,307.6600192,2269.894802,966.5424561
35260750,1346.589398,640.5986574,4230.43536,2012.500036
35260751,45.38187047,19.37665188,142.5713509,60.8735472
35260752,191.2933886,78.77259712,600.9659043,247.4714124
35260753,111.5794599,48.25361523,350.5372114,151.5932031
35260754,162.5449557,114.1346778,510.6500387,358.5646651
35260755,249.9948931,99.99048662,785.3821195,314.1293782
35260756,39.98585199,15.03827202,125.6192588,47.24412489
35260757,268.3892735,114.2615662,843.1697699,358.963297
35260758,98.50563577,37.5080245,309.4645817,117.8349342
35260759,100.0751689,37.78764962,314.3954153,118.7134024
35260760,1491.041914,746.7220574,4684.246325,2345.89653
35260761,1629.749743,764.3621864,5120.009819,2401.31463
35260762,24.85310327,10.84059971,78.07832664,34.05674842
35260763,1243.436994,554.5701334,3906.372527,1742.233457
35260764,1551.157347,674.1429265,4873.104527,2117.882465
35260765,1674.575754,694.665425,5260.834887,2182.355796
35260766,1853.386095,726.5082422,5822.584139,2282.392956
35260767,23.62983281,8.129979498,74.23530917,25.54108386
35260768,22.26278582,8.086587636,69.94060437,25.40476431
35260769,18.47642084,6.54102813,58.04538797,20.54924592
35260770,54.99968388,19.36541636,172.7866028,60.83824977
35260771,118.9766465,44.63721684,373.7761585,140.2319525
35260772,953.7900044,352.5440432,2996.419671,1107.549776
35260773,910.977429,340.4203043,2861.919998,1069.461927
35260774,841.9683963,322.7635624,2645.121728,1013.991637
35260775,870.6135228,322.0560796,2735.113047,1011.769014
35260776,752.0982216,278.3834074,2362.786248,874.5672675
35260777,32.72277064,10.22410471,102.8016158,32.11997224
35260778,219.687979,72.26647839,690.1701408,227.0318376
35260779,12.58943842,3.879949296,39.55088727,12.18922021
35260780,11.53839371,3.798275843,36.24893291,11.93263548
35260781,39.0417006,13.57217079,122.6531198,42.63823206
35260782,14.33650806,3.734569438,45.03946839,11.73249591
35260783,35.99876563,12.49629222,113.0934576,39.25825983
35260784,20.05485841,7.36405055,63.00419585,23.13484711
35260785,22.75224635,7.286696759,71.47828999,22.89183301
35260786,26.77780826,8.468960515,84.12496571,26.60602414
35260787,27.65787478,9.957543698,86.88977622,31.28254613
35260788,22.89077468,8.205038946,71.91348957,25.77689008
35260789,7.396175161,2.851537411,23.23576955,8.958368983
35260790,25.51431308,10.59718913,80.15557853,33.29205152
35260791,41.579065,20.02657133,130.6244852,62.91532938
35260792,128.623578,80.55491232,404.0828877,253.0707208
35260793,17.39168032,7.046264193,54.63757512,22.13649182
35260794,23.33399875,8.313466391,73.30591905,26.11752494
35260795,51.65992994,138.8097862,162.2944564,436.0838046
35260796,67.08094471,30.89478034,210.7410031,97.05881496
35260797,24.59032307,8.626514195,77.25277831,27.10099362
35260798,433.6371678,207.8326209,1362.311341,652.925435
35260799,29.57860159,12.16319351,92.92391745,38.21179938
35260800,6.003071602,2.659611508,18.85920564,8.355415975
35260801,89.11527355,34.74569095,279.9638887,109.1568074
35260802,30.02881566,10.74557627,94.33830667,33.75822346
35260803,22.76494336,9.227247054,71.51817883,28.98825156
35260804,173.5186568,66.49209711,545.1249373,208.8910838
35260805,304.7791302,119.431383,957.4918765,375.2047556
35260806,252.0832306,141.1833841,791.9428254,443.5406823
35260807,7.828187048,3.868626364,24.59297492,12.15364816
35260808,13.5421932,4.413184643,42.54405466,13.86442845
35260809,19.57425654,6.49335603,61.49434055,20.3994796
35260810,23.50605018,8.797307918,73.84643455,27.63755793
35260811,18.49357934,6.341371867,58.09929298,19.92200727
35260812,18.35553545,6.102155628,57.66561532,19.17048729
35260813,30.82384181,11.13626236,96.83595498,34.98560001
35260815,246.1012464,102.3559096,773.1498678,321.5605736
35260816,485.9882053,190.6907646,1526.776975,599.0727053
35260817,281.6574535,146.8369885,884.8529867,461.3020044
35260818,500.2793794,197.6204026,1571.674023,620.8428049
35260819,816.9902216,368.5762337,2566.650478,1157.916388
35260820,2138.210413,753.2257167,6717.386127,2366.328378
35260821,1460.353657,508.1597469,4587.836321,1596.430928
35260822,1412.469672,525.1136876,4437.404344,1649.693303
35260823,1342.227752,501.3419996,4216.732844,1575.012343
35260824,2046.05087,766.7972354,6427.858381,2408.964562
35260825,1361.798918,435.2966988,4278.217477,1367.524911
35260826,1284.002642,410.2573238,4033.813266,1288.861395
35260827,1487.775405,494.4995328,4673.984283,1553.516099
35260828,1390.2212,520.9763993,4367.508707,1636.695629
35260829,1137.630472,425.4643711,3573.971533,1336.635743
35260830,737.812528,264.0629296,2317.906418,829.5781597
35260831,1522.855918,535.3796806,4784.192964,1681.944872
35260832,1535.833637,534.9765238,4824.963671,1680.678317
35260833,1282.064631,445.2614479,4027.724827,1398.830094
35260834,297.8372764,128.7336881,935.6833997,404.4288088
35260835,506.857008,172.9239869,1592.338253,543.256727
35260836,2172.139993,693.0249933,6823.979046,2177.202228
35260837,1741.418355,582.8262373,5470.82711,1831.002625
35280151,39.28904147,14.35252988,123.4301641,45.08980242
35280152,509.9732662,200.5182551,1602.128266,629.9466773
35280153,674.3007751,280.5204097,2118.378361,881.2808584
35280154,1057.330197,441.7090773,3321.700779,1387.669992
35280155,850.9681507,361.8038684,2673.395291,1136.640375
35280156,824.5645825,322.9750584,2590.446035,1014.656071
35280157,1472.694776,577.4243261,4626.60709,1814.032021
35280158,1717.443643,591.6232515,5395.508333,1858.639261
35280159,1655.844427,566.3675856,5201.988686,1779.296246
35280160,1175.300702,423.386283,3692.316053,1330.107236
35280161,1173.957145,439.1510438,3688.095142,1379.633693
35280162,696.4514822,241.1782912,2187.96686,757.6839477
35280163,0,0,0,0
35280164,8.303974201,3.444250052,26.08770434,10.82043066
35280165,25.10254011,10.59885027,78.8619556,33.29727014
35280166,463.1399018,209.2071985,1454.996913,657.2437978
35280167,775.1422256,332.9239708,2435.181121,1045.911501
35280168,666.3613754,290.8341727,2093.436002,913.6825005
35280169,620.2478941,269.9521004,1948.566227,848.0795354
35280170,454.9093839,197.8513384,1429.139979,621.5683111
35280171,9.442691363,3.119794601,29.66508981,9.801123798
35280172,14.82923061,4.762349139,46.58740193,14.96136107
35280173,327.0280163,120.5441324,1027.388814,378.7005609
35280174,422.3700673,154.9010862,1326.914701,486.6361144
35280175,168.9286505,55.90390427,530.7050074,175.6272949
35280176,178.2194673,58.11117849,559.8929693,182.5616514
35280177,176.9221283,65.37039088,555.8172587,205.3671398
35280178,9.069343309,4.043419833,28.49218231,12.70277804
35280179,12.21200495,5.098526169,38.36514504,16.01749236
35280180,20.74291421,9.231805899,65.1657869,29.00257359
35280181,27.69333202,11.84095298,87.00116842,37.1994509
35280182,906.4812693,370.9557309,2847.794896,1165.391799
35280183,953.0434503,415.6493884,2994.074302,1305.801065
35280184,1047.220318,519.8680456,3289.939657,1633.213633
35280185,1289.694311,665.3451726,4051.694172,2090.243506
35280186,1341.370137,693.6896004,4214.03857,2179.290153
35280187,1890.83931,939.9563263,5940.246884,2952.959889
35280188,1289.649993,665.1614373,4051.554945,2089.666285
35280189,1887.618187,941.8016888,5930.127428,2958.757267
35280190,1418.13916,666.0131637,4455.215566,2092.342062
35280191,1565.171778,742.8145561,4917.13216,2333.620753
35280192,859.0807585,386.2273217,2698.8818,1213.368916
35280193,1683.454235,826.4655945,5288.727459,2596.41824
35280194,1289.578396,620.2697827,4051.330015,1948.634993
35280195,1336.430979,639.5753373,4198.521746,2009.285181
35280196,1736.220296,876.2599313,5454.496928,2752.851763
35280197,1814.324372,910.9959812,5699.868118,2861.978282
35280198,1582.141594,736.7305891,4970.444409,2314.507406
35280199,1147.73315,534.7632825,3605.710033,1680.0084
35280200,1269.073921,652.8772682,3986.913306,2051.07443
35280201,879.5408903,365.9820353,2763.1592,1149.766473
35280202,53.39828943,21.65820434,167.7556738,68.04125563
35280203,55.17511984,22.72541266,173.3377511,71.39398947
35280204,22.35781982,9.247003254,70.23916249,29.05031749
35280205,37.89699764,15.79470736,119.0569294,49.62053661
35280206,162.5984524,73.81546457,510.8181036,231.8981212
35280207,547.352793,253.3325372,1719.559514,795.8676377
35280208,898.4226236,452.7089171,2822.477914,1422.227008
35280209,820.7004617,408.710992,2578.306541,1284.00345
35280210,271.2385725,137.5673046,852.1211068,432.1804334
35280211,827.7516738,449.1098708,2600.458577,1410.920271
35280212,964.3164295,510.7372048,3029.489411,1604.52825
35280213,769.3120001,427.04948,2416.864928,1341.615509
35280214,809.1095363,384.623841,2541.892575,1208.331433
35280215,753.0177406,373.0221852,2365.675002,1171.883757
35280216,613.4445529,299.4121154,1927.192901,940.630902
35280217,524.8668038,257.2742578,1648.917695,808.2509183
35280218,332.9956173,154.1808221,1046.136585,484.3733381
35280219,0,0,0,0
35280220,2.850558874,0.88314697,8.955294818,2.774488034
35280221,13.74681384,7.006909053,43.18688936,22.01285401
35280222,34.80306617,25.87766588,109.337057,81.29708501
35280223,39.65325849,33.27372463,124.5743855,104.5324889
35280224,24.92436645,25.87945925,78.30220655,81.30271906
35280225,28.01390796,33.97159978,88.00828744,106.7249283
35280226,19.83757398,9.712262416,62.32157666,30.51197225
35280227,27.36140446,10.6453315,85.95838723,33.44329522
35280228,7.125346782,2.128136216,22.38493711,6.685737102
35280229,8.653431217,3.577876234,27.18555594,11.24022969
35280230,13.22339298,5.149755929,41.54251424,16.1784354
35280231,484.5394981,208.9111405,1522.225728,656.3137041
35280232,361.316824,165.6936603,1135.11028,520.541986
35280233,251.0328382,120.0273177,788.6429204,377.0769394
35280234,498.7740833,217.8094852,1566.944996,684.2686785
35280235,11.78433271,4.497989471,37.02157308,14.13085068
35280236,7.781840904,2.518593096,24.44737422,7.912393568
35280237,17.51047757,5.986910615,55.01078771,18.80843441
35280238,34.38407487,11.44475335,108.020757,35.95475306
35280239,1130.589667,361.9595832,3551.852194,1137.129568
35280240,1407.157023,461.6905819,4420.714167,1450.44374
35280241,1186.826813,387.2685503,3728.526397,1216.640033
35280242,11.73840143,4.40490074,36.8772757,13.8384038
35280243,149.6451395,53.56520084,470.1240708,168.2800415
35280244,14.7054666,5.356832565,46.19858584,16.82898583
35280245,13.82200815,4.455844971,43.42311928,13.99844983
35280246,14.28830379,4.744887921,44.88803022,14.90650504
35280247,12.68367682,4.723362271,39.84694593,14.83888021
35280248,8.871444874,3.180775394,27.87046604,9.992700612
35280249,12.84064253,5.168573041,40.34006825,16.2375511
35280250,9.409862832,3.122811892,29.56195594,9.810602899
35280251,17.09241036,6.313280705,53.69739083,19.83375628
35280252,437.3803048,183.612239,1374.070752,576.8348612
35280253,994.2767616,439.322263,3123.61257,1380.171594
35280254,1419.800978,637.5661154,4460.436321,2002.973024
35280255,1331.270187,629.4492593,4182.30864,1977.473169
35280256,1299.443387,622.2288102,4082.3218,1954.789459
35280257,896.1414646,441.6365459,2815.311442,1387.442128
35280258,711.1691132,329.092887,2234.203662,1033.875796
35280259,30.9090287,11.77620172,97.1035775,36.9960288
35280260,26.18440092,7.271644636,82.26072156,22.84454537
35280261,20.27148699,6.569470673,63.6847546,20.63860081
35280262,46.4009298,16.42794863,145.7728202,51.60992272
35280263,24.80632396,8.542711683,77.93136512,26.83772026
35280264,37.30242098,18.23887959,117.1890117,57.29913013
35280265,19.69215165,10.37719195,61.86471896,32.60090999
35280266,10.03499122,4.342616573,31.52585471,13.64273232
35280267,14.89468142,5.43530117,46.79302172,17.07550222
35280268,84.76458437,32.78633287,266.2957955,103.0013025
35280269,565.5026488,226.3386802,1776.578967,711.063935
35280270,1103.380396,479.0418695,3466.371746,1504.954418
35280271,1009.083102,460.6301137,3170.128062,1447.112181
35280272,1238.93388,585.8783179,3892.225574,1840.591019
35280273,16.40229082,5.935186178,51.52931635,18.64593729
35280274,23.8256148,19.67230613,74.85037641,61.8023724
35280275,30.43102739,11.50442795,95.6018921,36.14222633
35280276,10.76232854,3.373546443,33.81085227,10.59830872
35280277,4.739171186,8.743587149,14.88854538,27.46878915
35280278,35.28991676,71.74949417,110.8665433,225.4076838
35280279,49.3324449,27.53278396,154.9824465,86.49679181
35280280,4.062195023,1.904866598,12.76176204,5.98431491
35280281,25.90182856,12.12555553,81.3729943,38.09355616
35280282,14.43244606,5.431641615,45.34086651,17.06400539
35280283,9.544859404,4.178643704,29.98606018,13.12759636
35280284,37.29050591,19.24168293,117.1515794,60.44952975
35280285,332.0512648,176.7169459,1043.169814,555.172659
35280286,9.029362381,3.294938394,28.36657852,10.35135425
35280287,8.415225479,4.965751051,26.43721054,15.60036702
35280288,36.68140089,13.65528557,115.2380195,42.89934482
35280289,18.66330782,6.470503383,58.63251073,20.32768589
35280290,13.78846086,3.096214799,43.31772735,9.727045666
35280291,43.6462178,15.83277383,137.1186372,49.74012595
35280292,23.69990184,6.126468165,74.45543751,19.24686738
35280293,21.00885271,4.740067447,66.00125733,14.89136107
35280294,11.72913256,4.236956183,36.84815667,13.31079042
35280295,15.87660872,5.355861673,49.87783731,16.82593568
35280296,88.31709112,27.52493835,277.4563247,86.47214412
35280297,191.5965514,76.87967511,601.9183182,241.5246225
35280298,30.97711329,10.38620254,97.31747153,32.62921761
35280299,37.8418117,11.49543573,118.8835576,36.11397645
35280300,34.72078892,18.69681159,109.0785754,58.73776595
35280301,19.61039821,7.420028698,61.60788294,23.31070765
35280302,13.58245363,5.492227688,42.67053653,17.25434216
35280303,17.53975213,6.839632546,55.10275645,21.48733936
35280304,25.67850563,9.619604709,80.67140463,30.22087948
35280305,24.59597123,8.901783386,77.27052254,27.96577729
35280306,35.27227104,13.64338086,110.8111076,42.86194509
35280307,43.03381685,19.40650269,135.1947229,60.96732628
35280308,18.00822584,8.605817006,56.57451,27.03597148
35280309,19.62723093,8.108326431,61.66076451,25.47305875
35280310,907.4045625,377.273936,2850.695508,1185.241026
35280311,778.5163198,331.4840772,2445.781151,1041.387942
35280312,1083.923155,490.8080722,3405.245019,1541.919034
35280313,1006.100704,462.681559,3160.75858,1453.556987
35280314,839.3322804,354.4899695,2636.840126,1113.663084
35280315,735.4836603,351.9602354,2310.590064,1105.71569
35280316,248.2926425,127.3416192,780.0343416,400.0554953
35280317,367.5359809,151.6867433,1154.648338,476.5379584
35280318,17.05277508,6.893682064,53.57287292,21.65714093
35280319,37.22694274,14.19522404,116.9518898,44.59561157
35280320,16.84239202,5.829262076,52.91193504,18.31316691
35280321,11.02250622,3.98829853,34.62822456,12.52960936
35280322,13.47510433,4.735456816,42.33328878,14.87687634
35280323,25.82784991,10.2141076,81.14058353,32.0885654
35280324,33.18994747,11.16797448,104.2692952,35.08522658
35280325,30.72447353,11.74093295,96.52378032,36.8852287
35280326,492.4334381,229.7547568,1547.025271,721.7958562
35280327,516.2517559,253.6915294,1621.852724,796.9954449
35280328,841.0744704,384.9009523,2642.313377,1209.202004
35280329,770.2809731,362.2820455,2419.909046,1138.142613
35280330,798.9400261,362.9998121,2509.944117,1140.397543
35280331,406.1304542,177.1236858,1275.896451,556.4504701
35280332,38.57289088,15.23153388,121.1803106,47.85127493
35280333,18.16463108,6.154456013,57.06587157,19.3347938
35280334,22.10248847,8.847369301,69.43701541,27.7948304
35280335,20.04645333,7.165817677,62.9777905,22.51208017
35280336,16.66951908,6.242052137,52.36883869,19.60998514
35280337,12.26082382,4.841273796,38.51851405,15.20931019
35280338,28.29559421,11.39786876,88.89323089,35.80746076
35280339,32.56413541,9.985365369,102.3032486,31.36995049
35280340,28.75891283,11.97565978,90.34878927,37.6226448
35280341,511.5586422,261.3050683,1607.108872,820.9140831
35280342,1026.719703,479.1152987,3225.535077,1505.185102
35280343,545.6003517,210.2209116,1714.054057,660.4284716
35280344,25.72352389,9.444014185,80.81283369,29.66924558
35280345,22.45373016,8.39810424,70.54047373,26.38342258
35280346,329.0413542,139.8655521,1033.713901,439.4005911
35280347,29.8470059,10.82017706,93.76713448,33.99258876
35280348,13.70235807,5.306796311,43.04722744,16.6717923
35280349,108.0715633,43.24411925,339.5168294,135.8554073
35280350,299.964964,113.786282,942.3677272,357.4701475
35280351,22.54315723,9.55339216,70.82141713,30.01286663
35280352,17.55162521,5.897545502,55.14005683,18.52768562
35280353,16.4310807,5.522330959,51.61976243,17.34891437
35280354,18.22698367,7.379730687,57.26175798,23.18410771
35280355,16.6515681,5.188309401,52.31244401,16.2995547
35280356,22.56386713,5.848392911,70.8864792,18.37326821
35280357,18.41786144,5.120783706,57.86141818,16.08741647
35290007,1801.398278,630.1879391,5659.259596,1979.7938
35290008,1677.803907,594.0548529,5270.976428,1866.278362
35290009,2137.556532,774.5748145,6715.331898,2433.398547
35290010,2489.957038,925.9995928,7822.430738,2909.113518
35290011,2306.345081,871.8316709,7245.596762,2738.939972
35290012,1787.510502,679.222272,5615.629862,2133.8397
35290013,2781.929401,1085.024837,8739.688971,3408.706056
35290014,2366.684761,960.6046242,7435.15946,3017.82843
35290015,3037.537426,1233.913248,9542.705263,3876.452796
35290016,3201.126842,1211.845414,10056.63657,3807.124651
35290017,3087.341901,1257.718078,9699.170637,3951.237873
35290018,2899.862587,1171.7228,9110.186999,3681.075739
35290019,2821.552409,1115.460213,8864.168321,3504.321611
35290020,2400.826207,977.9872126,7542.417976,3072.437442
35290021,2375.628346,891.848734,7463.256559,2801.825431
35290022,1989.29178,822.2849428,6249.544443,2583.284336
35290023,2024.666519,775.7887053,6360.677463,2437.212097
35290024,1841.516037,665.6436252,5785.293254,2091.181123
35290025,2155.614692,764.6374481,6772.06328,2402.17939
35290026,2585.476278,920.502526,8122.513282,2891.843973
35290027,1413.650562,497.4569539,4441.114219,1562.807112
35290029,1946.59862,778.2180661,6115.419924,2444.844159
35290030,2059.862235,815.4617742,6471.248065,2561.848719
35290031,2065.313204,843.6527354,6488.372789,2650.413236
35290032,1938.424373,772.0214367,6089.73977,2425.376874
35290033,1701.537926,683.1982242,5345.539047,2146.330522
35290034,1473.295859,587.972251,4628.495449,1847.169304
35290035,1815.874393,760.5675153,5704.737653,2389.393319
35290036,1901.577619,799.3415766,5973.982277,2511.205625
35290037,1870.410447,819.3976318,5876.06772,2574.213581
35290038,2052.64426,934.1831506,6448.572128,2934.822923
35290039,2038.058588,925.592261,6402.749887,2907.833847
35290040,2304.160131,1093.44598,7238.73254,3435.161859
35290041,2073.123466,979.3513014,6512.909451,3076.722854
35290042,2457.540354,1247.609441,7720.590723,3919.480654
35290043,2247.343837,1090.833317,7060.238888,3426.953934
35290044,2367.883553,1245.718209,7438.925575,3913.539173
35290045,2210.678748,1147.003735,6945.052115,3603.418508
35290046,1847.385262,884.1838827,5803.731969,2777.74559
35290047,1616.151828,784.2247711,5077.290709,2463.71478
35290048,1232.412534,555.2617939,3871.738164,1744.406372
35290049,1317.10228,591.2524217,4137.798847,1857.474264
35290050,792.4036748,346.7695993,2489.409564,1089.408826
35290051,1295.487877,574.08346,4069.895196,1803.53638
35290052,1370.665921,570.272039,4306.073989,1791.562448
35290054,1462.659894,555.8023137,4595.081577,1746.104466
35290055,1397.65755,519.168108,4390.870691,1631.014714
35290056,1923.884542,735.6438156,6044.061543,2311.093207
35290057,1009.62524,355.1433731,3171.831236,1115.715812
35290060,858.4263805,305.3364688,2696.826011,959.2428073
35290066,1535.996003,799.3470496,4825.473758,2511.222819
35290067,1505.829506,769.3349167,4730.702915,2416.936922
35290068,1655.944799,916.2372242,5202.304014,2878.444133
35290069,1831.996754,864.2427349,5755.387542,2715.098627
35290070,1680.831899,776.13445,5280.489147,2438.298286
35290071,1736.897279,781.8095673,5456.623731,2456.127193
35290084,1881.566055,897.6475532,5911.114097,2820.042959
35290085,2531.068841,1283.253712,7951.587277,4031.460435
35290086,2617.723627,1309.788844,8223.821316,4114.82301
35290087,2835.184984,1417.355871,8906.996316,4452.754792
35290088,2943.020678,1472.735953,9245.772143,4626.736452
35290089,3072.208379,1528.155292,9651.627273,4800.841439
35290090,3020.594337,1549.76997,9489.476979,4868.745953
35290091,2902.062982,1558.167063,9117.099744,4895.126199
35290092,2940.456821,1425.749481,9237.717547,4479.124096
35290093,2242.532953,1095.539139,7045.125052,3441.737712
35290094,1895.226405,850.1713228,5954.029351,2670.891982
35290095,1862.610709,806.7006333,5851.56412,2534.324783
35290096,2505.010303,1103.55549,7869.721966,3466.921819
35290097,1967.563727,815.6509773,6181.283751,2562.443118
35290098,2184.741442,928.3964551,6863.567664,2916.643483
35290099,2212.070831,955.2654661,6949.425472,3001.054971
35290100,2542.058462,1146.434742,7986.112188,3601.630962
35290101,2884.163091,1357.199808,9060.865577,4263.768948
35290102,1989.616596,909.5693957,6250.564882,2857.496532
35290103,1065.980216,435.8926408,3348.875614,1369.397118
35290104,1732.929401,711.2140548,5444.158276,2234.34485
35290105,1550.295261,650.1393904,4870.396202,2042.473133
35290106,1396.686902,578.3476978,4387.82131,1816.932879
35290107,1453.811088,642.0677109,4567.282232,2017.115204
35290108,1413.478368,611.6275474,4440.573257,1921.484609
35290109,1347.033866,574.6059808,4231.831697,1805.177928
35290110,1382.528534,593.9231656,4343.341484,1865.864654
35290111,1075.447411,477.5472947,3378.617685,1500.259073
35290112,1414.09112,571.3865636,4442.498275,1795.063831
35290113,1240.10715,496.8960796,3895.911513,1561.045073
35290114,1315.843518,523.2540171,4133.84433,1643.850976
35290115,1160.648599,470.1979611,3646.285113,1477.17046
35290116,1219.937666,491.722668,3832.547208,1544.792321
35290118,1419.040448,559.5237766,4458.047046,1757.795786
35290119,1587.813057,619.0562192,4988.261834,1944.82247
